"Date","MMM","ABT","ANF","ADBE","AMD","A","APD","AKS","AA","AAPL","ADI","T","BHI","AVP","AZO","BAC","BAX","NVS","BK","CHK","CVX","CB","CIEN","CI","CINF","CSCO","C","CTXS","CLX","CME","EBAY","ECL","ETR","FAST","FDX","FHN","F","GME","GD","GS","HRB","HAL","HOG","HD","IR","INTC","IP","JCP","JNJ","KIM","KLAC","K","KBH","JNPR","JPM","NEM","NSC","NBL","NOC","NUE","OXY","PFE","PBI","PPL"
"10/09/2013",117.59,34.09,37.42,48.02,3.87,34.718,106.2,3.88,8.055,70.663,47.879,33.97,50.22,20.5,419.92,14.61,38.805,76.07,31.28,24.914,123.01,90.01,24.955,81.69,46.62,24.155,51.09,71.86,83.58,73.23,22.513,95.39,63.27,50.26,110.59,11.2,17.55,50.34,86.74,165.14,27.24,50.32,63.52,74.6,51.731,22.985,48.573,14.24,88.53,20.33,59.63,59.46,17.04,21.15,53.67,29.2,76.34,65.06,94.45,47.97,86.006,28.45,17.14,28.154
"11/09/2013",118.71,34.75,37.15,48.2,3.82,35.011,106.28,4.14,8.19,66.816,48.245,33.97,50.14,20.65,420.83,14.65,39.245,76.46,31.23,25.435,123.92,92.22,24.76,82.3,46.5,24.375,50.73,72.5,83.82,72.69,22.845,96.1,62.87,50.25,110.25,11.16,17.54,49.56,86.9,165.06,27.09,50.19,63.35,75.04,50.98,22.81,48.662,13.94,89.23,20.47,59.72,60.08,17.45,21.41,53.26,29.46,76.32,66.17,95.11,48.68,87.119,28.67,17.14,27.987
"12/09/2013",118.2,34.76,37.21,47.64,3.75,34.768,105.73,3.94,8.16,67.527,47.96,34.375,49.4,20.6,417.06,14.48,38.914,76.18,31.04,25.463,123.89,91.05,24.555,82.67,46.3,24.29,50.26,73.72,84.02,72.72,22.742,96,62.29,50.15,108.39,11.28,17.39,49.45,86.63,163.35,27.05,49.2,63.02,75.4,50.462,22.63,47.449,13.91,89.01,20.23,60.2,60.12,17.25,21.16,52.24,28.23,75.4,66.75,95.74,48.35,87.301,28.31,16.95,27.782
"13/09/2013",118.6,34.87,37.22,47.76,3.83,34.653,106.15,3.98,8.08,66.414,47.95,34.32,49.7,20.75,415.7,14.49,38.995,76.2,31.11,25.227,124.14,91.67,25.18,83.65,46.56,24.32,50.49,73.79,83.91,72.35,22.652,95.69,63.09,50.08,107.24,11.28,17.35,52.45,87.13,164,27.24,49.69,63.3,75.11,50.733,23.44,47.981,13.82,88.57,20.25,60.28,60.64,16.97,21.02,52.59,28.2,75.64,66.52,96.19,48.3,85.843,28.51,17.22,27.838
"16/09/2013",119.23,35.01,37.34,48.14,3.82,34.853,107.99,3.97,8.1,64.303,48.3,34.57,49.95,21.11,411.89,14.53,39.071,75.3,31.4,25.085,124.08,92.4,25.31,84.27,46.77,24.38,51,73.64,84.48,71.73,22.58,96.85,63.77,50.28,109.57,11.4,17.35,52.12,88.07,167.03,27.17,49.82,63.38,75.54,51.507,23.39,48.711,13.64,89.03,20.71,61.09,60.98,17.17,21.06,53.14,28.13,76.44,65.9,97.79,49.09,86.025,28.71,17.17,27.764
"17/09/2013",119.93,34.97,38.43,48.14,3.85,34.946,106.54,4.09,8.26,65.046,48.49,34.75,50.26,21.31,418.51,14.55,38.886,75.2,31.45,25.69,124.34,92.8,25.98,83.72,46.75,24.37,51.2,74,84.45,71.95,22.993,96.27,63.8,50.24,110.68,11.5,17.44,52.62,89.14,167.42,27.4,49.67,64.34,75.8,51.667,23.74,47.429,13.74,89.06,20.64,61.68,60.64,17.27,21.42,53.09,28.52,76.86,66.1,98.75,49.47,87.272,28.64,17.45,28.033
"18/09/2013",121.29,35.65,38.62,52.58,3.93,35.268,109.37,4.5,8.555,66.383,48.5,34.95,50.38,21.81,420.62,14.715,38.952,76.7,31.38,25.822,125.82,94.35,25.96,81.25,47.2,24.795,52.21,74.95,84.42,70.88,23.014,99,65.67,50.85,116.25,11.57,17.625,51.38,89.39,168.06,27.93,49.75,64.79,77.37,51.978,23.9,47.42,13.45,89.91,20.94,62.01,61.21,18.69,21.66,53.41,30.87,77.82,67.77,98.59,50.87,88.548,29.04,17.68,28.71
"19/09/2013",121.57,35.34,38.22,51.869,3.95,36.455,110.02,4.44,8.44,67.471,48.38,34.81,50.23,21.56,422.79,14.61,39.223,76.11,31.08,25.444,125.44,95.35,25.781,77.72,47.38,24.615,51.95,76.33,84.08,73.86,22.917,98.8,65.02,50.98,116.83,11.36,17.66,51.84,89.65,167.78,27.87,49.54,64.5,78.51,52.21,23.915,47.143,13.14,90.07,21.11,61.761,61.08,18.3,21.42,52.75,29.78,78.17,67.44,98.05,50.2,88.356,28.84,18.5,28.469
"20/09/2013",120.01,35.29,38.08,52.31,3.83,37.292,108.57,4.085,8.29,66.773,47.995,34.315,49.84,21.42,420,14.44,38.886,76.45,30.85,25.141,124.92,94.99,25.28,78.59,47.44,24.51,51.21,76.08,82.6,74.55,23.127,98.13,63.63,50.16,116.83,11.44,17.39,49.43,88.15,169.75,27.11,49.34,64.27,77,52.281,23.769,47.114,12.96,89.68,20.63,61.25,60.57,17.63,20.99,52.8,28.07,77.72,67.29,96.3,50.37,87.829,28.97,18.16,27.94
"23/09/2013",121.11,35.12,37.25,51.8,3.79,36.949,107.42,4.02,8.28,70.091,47.56,34.22,49.24,21.27,417.81,14.14,39.028,76.74,30.3,24.952,125.52,94.33,24.8,78.24,47.02,24.275,49.57,74.38,82.83,73.61,23.047,98.37,64.44,49.79,114.91,11.27,17.2,49.81,87.91,165.25,26.91,48.39,64.01,75.91,51.715,23.62,46.424,12.36,89.09,20.49,61.27,60.24,17.03,20.51,51.46,27.88,78.11,67.01,95.86,49.88,87.646,28.8,17.98,28.423
"24/09/2013",120.8,34.36,37.6,51.42,3.8,36.899,107.21,4,8.3,69.871,47.74,34.09,49.26,21.21,414.31,14.09,38.713,76.37,30.19,24.952,124.49,94.66,25.12,78.31,47.01,24.14,48.96,72.29,83.6,73.03,23.22,98.36,63.98,49.93,114.72,11.27,17.26,51.05,87.93,162.97,26.98,48.75,64.35,76.04,52.529,23.705,46.375,11.9,88.22,20.26,61.14,59.96,17.76,20.2,50.32,28,78.28,67.14,95.95,50.3,89.018,28.71,18.11,28.543
"25/09/2013",120.2,33.67,37.05,51.87,3.91,37.063,107.32,4.01,8.33,68.79,47.58,34.05,49.42,20.75,425.07,14.14,36.235,76.44,30.52,25.066,124.07,95.27,25.11,78.32,47.14,24.43,49.26,71.75,82.17,74.56,22.816,98.63,63.63,49.6,113.57,11.29,17.19,50.8,87.74,162.31,26.75,48.88,63.99,75.52,52.601,23.7,46.039,10.12,87.08,20.19,61.48,59.88,18.1,20.1,51.7,28.31,77.86,67.02,95.73,49.48,89.124,28.49,18,28.293
"26/09/2013",120.66,33.66,36.51,52.1,3.89,37.249,109.78,3.94,8.27,69.46,47.45,34.23,49.47,20.83,421.68,14.08,36.045,76.68,30.59,24.981,123.49,94.67,25.29,78.04,47.25,23.77,48.93,72.06,82.78,75.31,23.839,99.12,63.62,49.87,113.56,11.15,17.27,50.43,88.25,162.29,26.05,48.71,64.63,76.07,52.377,23.41,46.621,10.42,87.07,20.42,60.96,59.85,18.41,20.15,51.89,28.17,78.3,67.32,96.37,49.32,89.766,28.52,18,28.274
"27/09/2013",120.22,33.14,35.97,52.03,3.86,36.92,107,3.83,8.2,68.964,46.89,33.98,49.53,20.73,422.57,13.9,36.061,77.08,30.24,24.791,122.64,94.32,24.88,77.65,47.46,23.33,48.89,70.8,82.21,74.83,23.477,98.11,63.32,50,113.77,11.05,17.05,49.65,88.29,159.85,26.36,48.39,64.65,75.96,52.218,22.98,44.797,9.05,86.73,20.37,60.91,59.02,17.98,19.95,52.24,27.98,77.79,67.01,96.25,48.8,90.61,28.88,18.06,28.154
"30/09/2013",119.41,33.19,35.37,51.94,3.81,36.648,106.57,3.75,8.12,68.107,47.05,33.82,49.1,20.6,422.73,13.8,35.687,76.71,30.19,24.479,121.5,93.56,25.009,76.86,47.16,23.431,48.51,70.61,81.72,73.88,23.483,98.76,63.19,50.27,114.11,10.99,16.87,49.65,87.52,158.21,26.66,48.15,64.24,75.85,51.834,22.921,44.166,8.805,86.69,20.18,60.85,58.73,18.02,19.86,51.69,28.1,77.35,67.01,95.26,49.02,89.728,28.725,18.19,28.191
"01/10/2013",119.62,33.78,35.91,52.43,3.86,37.113,107.11,3.88,8.17,69.709,47.11,34.06,49.66,20.72,425.11,13.9,35.627,76.72,30.75,24.82,121.32,94.02,25.65,78.55,47.3,23.24,48.6,70.93,82.14,74.8,23.557,99.48,63.68,51.36,115.26,11.15,17.19,51.21,88.48,159,27.86,48.6,65.45,76.26,52.018,22.83,44.639,8.75,87.47,20.17,60.99,58.75,18.42,20.15,51.96,27.21,78.23,67.99,96.14,48.96,90.543,28.89,18.93,28.441
"02/10/2013",119.2,33.9,35.76,51.52,3.9,36.877,107.16,3.9,8.02,69.937,46.8,33.94,49.63,20.91,423,14.06,34.709,75.96,30.46,24.754,120.83,94.13,25.69,78.42,47.55,23.32,48.71,70.78,82.68,73.97,23.413,99.51,64.03,51.51,115.28,11.01,17.21,50.32,87.51,158.67,27.94,49.09,65.36,76.32,52.026,22.885,43.969,8.72,87.29,20.18,60.95,58.89,18.67,20.18,52.09,27.53,78.52,67.83,95.18,48.83,90.946,29.01,19.24,28.478
"03/10/2013",118.55,33.29,35.41,50.88,3.9,36.512,105.43,3.87,7.86,69.059,46.32,33.64,48.79,20.51,418.26,14,35.018,75.78,29.92,24.763,118.25,92.29,25.74,78.1,47.06,23.005,48.4,68.87,82.69,73.93,23.11,97.76,63.51,50.99,113.55,11.02,16.95,49.82,85.98,156.85,27.94,48.4,64.47,75.88,51.842,22.6,43.24,8.41,86.58,19.69,60.42,58.89,18.31,20.13,51.94,26.96,77.37,66.37,93.08,48.44,90.553,28.77,19.07,28.061
"04/10/2013",119.4,33.56,35.1,51.57,3.91,37.027,106.31,4.02,7.96,69.004,46.99,33.75,49.45,20.21,421.89,14.05,35.317,75.74,30.5,25.066,118.13,92.88,27.31,79.23,47.63,23.02,49.14,70.48,81.57,75,23.392,99.34,63.48,51.26,114.73,11.24,17.09,50.7,85.91,156.55,28.51,49.06,65.3,75.78,52.752,22.81,43.082,7.86,87.31,19.58,60.8,59.36,17.24,20.85,52.67,26.8,77.51,67.23,93.32,48.78,91.522,29,18.9,27.959
"07/10/2013",118.69,33.5,33.95,50.82,3.86,36.562,104.62,4.02,7.97,69.679,46.64,34,49.01,19.97,419.83,13.81,35.225,75.35,30.23,24.848,117.87,92.47,27.19,78.14,47.5,22.89,48.18,70.45,81.62,74.39,22.967,97.27,63.45,50.45,113.69,11.07,16.81,49.58,86.17,154.25,27.77,49.02,64.01,75.13,51.292,22.83,43.072,7.71,86.59,19.6,60.76,59.52,16.81,20.56,51.83,27.17,76.82,66.37,94.98,48.54,91.397,28.62,18.73,27.82
"08/10/2013",117.16,33.01,33.19,49.58,3.72,35.847,102.58,3.89,7.94,68.706,45.7,33.11,48.93,19.97,415.71,13.69,34.991,73.84,29.57,24.64,116.73,91.16,26.015,77.4,47.13,22.635,47.67,67.61,81.49,72.44,22.294,96.91,63.55,49.98,112.08,11,16.5,49.32,84.97,153.05,27.26,48.66,62.94,74.27,50.142,22.48,42.549,7.77,85.61,19.25,59.7,59.6,16.47,20.38,50.87,26.35,76.27,65.25,94.09,48.02,89.747,28.24,18.48,27.866
"09/10/2013",117.57,33.17,33.86,49.45,3.65,35.719,103.99,3.85,8.1,69.513,45.69,33.75,48.64,20.16,415.27,13.84,35.312,72.96,29.78,24.583,116.13,91.01,25.7,77.18,47.11,22.5,47.95,66.66,81.97,72.04,22.025,97.63,64.21,46.85,112.58,10.9,16.62,50.02,84.28,154.44,27.2,48.56,63.93,74.14,50.094,22.59,42.559,7.89,85.96,19.58,59.46,59.61,16.37,20.01,50.75,26.5,76.88,64.8,94.1,47.58,90.131,28.29,18.5,27.838
"10/10/2013",119.34,33.64,34.14,51.165,3.79,36.462,107.8,3.93,8.35,69.948,46.65,34.15,49.64,20.6,420.77,14.23,35.833,73.96,30.81,24.981,116.38,93.17,26.34,79.08,48.46,23.01,49.27,58.75,83.51,74.5,22.483,98.83,65.11,47.92,115.06,11.19,16.93,51.89,87.41,158.01,27.83,50,64.69,75.51,51.587,23.1,43.654,7.97,87.78,20.19,61.2,60.66,16.63,20.01,52.52,26.3,78.96,66.45,97.1,48.38,91.224,28.77,19.12,28.33
"11/10/2013",120.72,33.76,34.2,52.19,3.83,36.798,108.72,4.13,8.32,70.402,46.98,34.2,50.23,20.82,424.61,14.19,35.855,74.95,30.77,25.037,117.67,94.1,26.325,79.6,48.56,23.28,49.22,59.08,84.31,74.75,22.883,100.02,65.3,47.31,115.87,11.34,17.11,51.56,87.76,160,27.73,50.67,65.75,76.32,52.473,23.255,44.255,8,89.45,20.39,61.68,60.76,16.99,20.18,52.51,25.62,78.75,67,98.36,48.93,91.598,28.72,19.17,28.302
"14/10/2013",121.4,34,34.16,52.63,3.97,36.727,109.17,4.35,8.45,70.863,47.27,33.92,50.42,20.95,426.04,14.35,36.116,75.19,31.18,25.018,118.58,94.5,26.78,79.25,48.99,23.34,49.6,58.54,84.48,75.35,23.052,100.71,64.86,48.1,115.37,11.37,17.18,51.78,87.81,159.46,27.73,51.35,65.69,76.35,52.425,23.45,44.699,7.87,89.8,20.52,62.87,60.29,16.62,20.61,52.71,25.74,79.06,67.4,98.81,49.28,91.809,29.35,19.29,27.987
"15/10/2013",119.82,33.71,34.26,51.93,4.02,36.384,108.1,4.36,8.38,71.24,46.73,33.71,50.12,20.52,420.23,14.24,36.007,73.86,30.85,25.066,118.15,93.79,26.26,78.15,48.67,23.18,48.86,57.14,83.8,75.17,22.715,99.62,63.67,47.93,120.08,11.23,16.97,51.3,86.85,157.63,27.64,51.16,65.23,75.18,51.579,23.39,43.949,7.17,89.93,20.29,61.95,59.99,16.09,20.07,52.31,26.1,78.74,68.31,97.35,49.48,91.349,29.16,19.22,27.439
"16/10/2013",120.94,35.9,34.45,51.91,4.09,36.87,109.09,4.12,8.53,71.588,47.24,34.2,50.98,21.02,424.63,14.56,36.703,73.98,30.76,26.04,119.16,95.75,26.835,80.47,49.46,22.995,50.84,57.21,85.68,76.49,22.525,101.84,65.02,48.73,123.26,11.4,17.29,51.66,87.55,162.25,28.86,51.97,66.52,74.94,50.565,23.695,44.334,7.47,91.11,20.78,62.83,60.67,16.44,21.03,54,25.88,79.91,70.21,98.68,49.82,93.018,29.8,19.57,27.643
"17/10/2013",122.62,37.17,34.25,52.065,4.09,37.649,109.87,4.145,8.59,72.071,47.52,34.44,51.78,21.37,429.13,14.66,36.529,75.24,31.33,26.135,119.521,96.9,26.89,77.48,49.86,22.781,51.12,57.25,85.25,76.76,21.625,102.3,66.59,48.9,125.19,11.44,17.46,52.67,88.38,158.32,29.08,51.72,65.48,75.74,50.701,23.92,44.639,7.35,91.97,20.93,63.885,60.96,17.29,20.68,54.21,27.06,78.52,70.73,100.73,50.79,94.083,30.26,19.62,28.274
"18/10/2013",122.84,37.29,34.83,52.63,3.53,37.892,110.19,4.2,8.63,72.699,47.66,34.61,55.55,21.44,432.11,14.63,35.855,75.02,31.48,26.721,119.65,96.97,26.97,74.95,49.99,22.961,51.15,57.26,85.75,76.83,21.97,103.51,66.35,49.2,126.44,11.01,17.53,53.88,88.4,158.69,29.25,52.47,65.75,74.69,53.359,23.875,44.827,7,91.63,20.86,64.455,61.45,17.17,20.82,54.3,26.92,79.89,72.56,101.59,51.09,94.284,30.51,19.9,28.117
"21/10/2013",123.25,36.86,33.99,53.08,3.37,37.177,110.66,4.06,8.6,74.48,47.75,35.22,56,21.1,434.73,14.52,35.448,75.3,31.62,26.532,119.82,97.48,27.62,75.95,49.95,22.93,51.03,56.9,85.5,76.64,21.86,102.62,66.14,49.12,127.41,10.88,17.5,54.65,88,159.77,29.09,50.66,65.57,74.62,54.101,24.135,43.831,6.42,91.2,20.74,64.43,61.05,16.57,20.85,54.27,27.5,80,72.36,100.2,50.73,93.095,30.4,19.96,28.107
"22/10/2013",123.8,37.02,34.5,53.17,3.18,36.484,111.73,3.98,9.36,74.267,47.64,35.23,57.15,21.54,435.6,14.52,35.475,77.76,31.59,26.664,120.64,97.8,27.67,76.47,50.33,22.65,50.76,56.66,87.39,77.73,21.814,104.26,67.53,49.9,129.69,10.85,17.6,54.76,88.16,159.25,29.4,51.78,64.71,74.86,54.508,24.071,43.91,6.55,92.36,21.03,64.82,61.89,17.19,20.36,53.62,28.46,80.6,73.28,101.46,51.42,93.833,30.68,20.1,28.367
"23/10/2013",123.2,37.23,35.41,53.06,3.14,36.219,110.65,4.11,9.27,74.994,46.48,35.279,56.2,21.61,432.59,14.21,35.453,78.12,31.58,25.813,120.13,96.29,26.89,73.9,50.13,22.255,50.19,56.07,87.45,77.22,21.772,103.28,68.13,48.88,129.82,10.83,17.52,54.47,86.23,157.74,28.87,50.74,64,75.08,53.862,23.735,43.762,7.04,92.1,21.03,63.05,62.32,17.47,19.05,52.75,27.29,86.06,71.38,105.56,51.18,91.762,30.6,19.95,28.441
"24/10/2013",123.49,37.21,36.52,54.21,3.23,36.555,111.38,4.25,9.25,75.987,46.95,34.63,57.07,21.76,427.18,14.17,35.551,78.1,31.66,26.835,120.56,96.74,24.74,73.17,50.32,22.375,50.15,58.79,88.39,76.97,22.029,104.92,68.1,49.24,131.57,10.9,17.76,54.8,87.12,159.96,28.7,51.1,64.9,76.78,53.998,23.78,44.344,6.75,92.35,21.22,63.73,62.13,17.97,18.59,52.48,27.65,87.87,74.52,107.48,51.35,93.076,30.61,19.73,28.395
"25/10/2013",124.42,37.25,35.81,53.81,3.34,37.092,111.73,4.27,9.24,75.137,46.75,35.19,58.23,21.99,429.47,14.26,35.578,78.88,31.83,26.929,120.59,96.14,24.22,73.9,50.18,22.455,50.06,57.98,88.64,76.5,21.732,105.18,68.27,50.63,132.06,10.77,17.6,54.88,88.26,162.09,28.48,51.69,64.98,76.25,54.157,24.235,44.925,6.79,92.09,21.61,63.88,62.43,17.9,18.7,52.77,27.83,87.65,76.51,108.37,51.4,92.932,30.61,19.45,28.571
"28/10/2013",124.92,37.28,36.64,53.93,3.32,36.82,109.54,4.18,9.56,75.697,47.48,35.57,58.05,22.48,429.84,14.23,36.262,79.16,31.83,26.636,120.91,95.82,24.12,74.23,50.3,22.55,50.15,57.69,89.26,75.17,21.873,103.26,68.11,50.5,132.53,10.82,17.57,54.41,87.65,161.45,28.34,52.03,64.54,76.06,53.726,24.36,44.423,7.39,92.39,21.6,64.75,63.45,17.68,18.85,52.68,28.08,88.11,76.54,107.86,51.13,93.565,30.74,19.24,28.562
"29/10/2013",125.28,37.28,36.82,54.86,3.33,36.97,107.47,4.43,9.54,73.811,49.17,36.27,58.66,22.37,429.83,14.15,36.192,79.11,32.13,26.787,121.5,96.39,23.951,74.3,50.63,22.825,50.22,57.21,90.51,75.01,22.45,107.48,66.06,50.88,133.14,10.86,17.61,55.45,87.88,162.11,28.87,53.25,64.85,77.5,54.301,24.523,43.87,7.38,93.14,21.47,66.19,64.28,17.96,19,52.73,27.65,87.99,77.13,108.31,51.55,92.548,31.25,20.77,28.683
"30/10/2013",124.79,36.94,37.66,54.1,3.3,36.577,107.2,4.42,9.46,74.985,48.78,36.26,58.37,22.4,429.94,14.17,35.85,78.87,31.99,26.626,120.3,96.24,23.54,74.64,50.56,22.705,49.89,57.02,90.14,74.95,22.191,106.36,65.46,50.49,132.81,10.73,17.34,55.22,86.49,162.05,28.42,53.26,64.19,77.88,53.551,24.495,43.831,7.6,92.79,21.65,65.82,63.79,17.49,18.68,52.6,28.04,86.52,76.09,107.6,51.38,92.145,30.93,20.84,28.553
"31/10/2013",125.85,36.55,37.48,54.22,3.34,36.298,109.01,4.4,9.27,74.672,49.3,36.2,58.09,17.5,434.69,13.97,35.784,77.55,31.8,26.447,119.96,95.44,23.27,76.98,50.05,22.56,48.78,56.78,90.19,74.21,22.185,106,64.72,49.83,131,10.65,17.11,54.82,86.63,160.86,28.44,53.03,64.04,77.89,53.902,24.47,43.979,7.5,92.61,21.48,65.6,63.25,16.97,18.64,51.54,27.26,86.02,74.93,107.51,51.77,92.164,30.685,21.34,28.423
"01/11/2013",125.9,36.96,36.9,54.61,3.31,36.541,108,4.6,9.27,74.29,49.68,36.24,58.29,18.27,434.83,14.02,35.719,77.25,32.36,26.485,118.01,95.86,23.25,78.38,50,22.565,48.74,56.82,89.61,74.7,21.86,105.69,65.14,49.39,134.65,10.91,16.89,55.05,87.15,162.05,28.89,53.23,64.76,76.99,54.069,24.325,44.324,8.14,93.37,21.56,64.89,62.29,16.6,18.48,52.51,25.98,87,75.19,108.12,52.75,91.752,31.17,21.48,28.516
"04/11/2013",126.32,36.98,38.21,55.39,3.32,36.62,108.77,5,9.92,75.25,49.16,36.45,58.41,17.74,436.51,14.04,35.877,78.4,32.51,27.279,118.1,96.48,23.36,79.61,49.91,22.58,48.63,57.66,89.71,73.82,21.621,105.96,64.97,51.89,135.12,11.01,17,55.3,87.08,163.16,29.43,54.04,65,77,54.037,24.255,44.699,8.36,93.03,21.66,64.47,62.72,16.88,18.47,52.04,27.33,86.84,76.13,108.65,53.3,93.747,31.26,21.88,28.608
"05/11/2013",126.12,37.36,38.31,54.79,3.33,36.62,109.12,5.01,9.78,75.064,49.79,35.53,57.88,17.68,442.06,13.93,35.382,77,32.35,26.617,118.45,96.61,23.07,79.51,49.67,23.065,48.38,57.37,90.16,73.66,21.498,105.32,64.01,49.15,136.23,11,17.09,56.56,87.1,161.95,29.62,53.13,64.47,76.65,53.894,24.03,42.954,8.31,92.81,21.36,63.97,63.09,16.48,18.56,51.95,27.35,86.43,75.01,109.12,53.52,92.75,31.24,21.8,28.209
"06/11/2013",127.13,37.56,33.13,54.88,3.32,36.498,109.92,5.22,9.66,74.417,49.93,35.82,57.96,17.77,447.42,13.96,35.518,77.91,32.37,24.81,121.14,97.78,23.13,80.41,50.24,23.28,48.62,59.73,91.5,74.73,22.424,106.39,64.9,48.27,132.77,11.01,16.91,56.05,87.67,163.52,28.64,54.4,64.32,76.42,54.053,24.245,42.816,7.7,93.04,21.38,64.65,63.35,16.55,18.71,52.1,27.92,86.46,74.59,109.62,54.09,93.056,30.97,21.81,28.469
"07/11/2013",126.41,37.64,33,53.168,3.28,35.79,108.26,5.11,8.95,73.213,49.14,35.11,55.97,17.51,443.49,13.8,35.431,76.89,32.01,24.025,119.91,97.4,22.73,79.28,49.62,23.11,48.35,59.7,90.5,74.66,22.126,104.62,64.4,46.49,130.55,10.91,16.55,53.82,86.8,159.64,27.36,53.9,63.54,75.69,53.151,24.059,42.49,8.13,92.69,21.12,63.86,62.08,16.53,18.68,51.65,27.35,85.48,72.65,108.67,53.51,91.944,30.91,21.32,28.451
"08/11/2013",127.99,38.12,34.37,54.84,3.27,36.312,109.45,5.38,9.06,74.366,49.8,35.17,57.92,17.46,448.55,14.32,35.382,77.25,33.15,24.319,121.19,98.28,22.99,80.68,50.57,23.51,49.94,59.79,89.88,77.81,22.307,106.56,64.42,47.13,132.57,11.3,16.85,55.48,87.2,163.17,27.85,55.32,64.26,75.48,54.037,24.09,43.338,8.23,94.05,21,64.8,62.19,15.98,19.27,53.96,27.57,85.62,75.6,110.73,54.62,92.404,31.32,21.41,28.311
"11/11/2013",127.95,37.9,34.26,56.18,3.34,36.684,109.09,5.33,9.03,74.15,49.66,35.03,58.35,17.33,447.79,14.4,35.431,77.79,33.08,24.3,121.08,98.52,23.25,81.11,50.59,23.445,50.17,60.23,90.24,77.94,22.231,105.99,63.22,46.83,132.52,11.33,16.89,55.38,87.17,163.84,27.8,55.3,64.35,75.37,53.854,24.169,43.88,8.56,94.29,21.04,62.78,61.94,15.85,19.07,54.1,27.58,86.36,75.21,110.17,54.47,93.056,31.24,21.75,28.284
"12/11/2013",128.36,37.47,34.22,56.24,3.44,36.612,107.97,5.22,8.92,74.287,49.85,35.17,57.13,17.26,451.55,14.32,35.801,78.04,32.56,24.167,120,96.41,23.42,81.1,50.12,23.73,49.52,60.95,91.04,78.57,22.235,106.43,63.01,47,134.63,11.08,16.72,56.96,86.73,162.89,27.4,54.46,64,76.18,54.093,24.43,43.801,8.37,93.56,20.85,63.32,62.05,15.98,19.6,53.97,26.98,86.65,73.69,109.35,53.78,91.742,31.38,21.89,28.024
"13/11/2013",128.59,37.77,35.23,57.55,3.54,36.612,108.04,5.23,8.99,74.376,50.35,35.07,57.55,17.4,456.88,14.64,36.056,78.85,33,24.517,120.09,97.3,23.54,82.17,50.52,23.995,49.99,58.02,92.42,78.63,22.319,106.29,62.79,46.49,135.29,11.19,17.1,57.59,87.08,162.94,28.08,55.54,65.38,77.6,53.91,24.6,43.92,8.67,93.34,20.92,63.93,62.47,16.35,19.29,54.14,27.3,87.62,74,109.31,52.39,93.047,31.87,22.27,28.144
"14/11/2013",129.79,37.76,35.16,57.17,3.52,36.141,108.67,5.23,8.98,75.451,50.361,35.16,58.28,17.35,458.34,14.795,36.724,78.86,33.13,24.546,119.56,98.3,21.86,83.03,50.89,21.365,50.21,54.962,92.94,78.84,22.256,107.03,63.43,46.6,136.44,11.26,17.09,57.43,87.94,163.2,28.17,56.26,65.92,78.94,54.277,24.385,44.462,8.69,93.92,21.12,62.63,63.3,16.83,19.4,54.4,28.07,87.34,74.2,110.1,53.1,93.507,32,22.85,28.618
"15/11/2013",129.85,38.05,34.6,57.35,3.5,39.28,110.59,5.26,9.03,74.999,50.69,35.43,58.27,17.32,464.08,14.92,37.3,79.16,33.42,24.479,120.06,98.7,22.92,83.64,51.08,21.535,50.4,56.9,93.6,79.56,22.138,107.61,63.67,46.96,138.65,11.21,17.07,56.53,88.71,164.4,28.5,56.23,66.72,80.03,54.7,24.52,44.886,9.03,94.39,21.18,63.53,62.61,16.75,19.84,54.87,27.79,87.15,74.93,109.53,53.61,93.565,32.2,23.82,28.84
"18/11/2013",130.13,37.94,34.85,56.6,3.47,38.65,109.94,5.11,8.95,74.09,50.11,35.6,57.33,17.12,459.56,14.92,37.387,78.44,33.13,24.044,120.56,98.43,22.46,84.11,50.9,21.29,50.79,57.17,92.62,79.77,21.919,107.07,63.55,46.89,137.14,11.19,16.98,55.04,89.3,165.68,28.31,54.33,66.5,79.67,53.942,24.6,44.639,8.71,94.3,21.17,62.88,62.37,16.68,19.59,55.74,27.04,87.23,73.18,110.58,53.01,93.124,32.01,23.34,28.673
"19/11/2013",130.05,38.71,35.18,55.77,3.42,38.486,110.09,5.02,9.13,74.221,49.45,35.72,57.16,17.08,463.84,15.2,37.55,78.51,32.98,23.931,122.06,98.55,22.08,84.65,51.13,21.42,51.17,56.55,92.08,81.14,21.94,106.58,63.28,46.45,134,11.17,16.87,53.19,89.81,166.6,28.35,53.76,66.54,80.38,53.974,24.7,44.561,8.71,94.86,21.11,62.02,61.71,16.79,19.4,56.15,27.35,86.3,73,110.25,53.21,92.951,31.66,23.4,28.469
"20/11/2013",129.18,38.18,34.99,55.94,3.42,38.279,109.6,5.18,9.05,73.571,49.08,35.4,56.91,17.14,461.3,15.14,37.507,78.3,33.33,24.167,122,97.85,22.05,85.82,50.94,21.23,50.77,57.4,92.51,81.42,21.208,106.59,62.83,46.14,134.58,11.07,16.92,52.44,89.62,165,28.37,53.58,66.59,79.75,54.061,24.56,44.58,9.44,95.15,20.88,61.87,61.14,16.86,19.9,56.1,26.39,86.05,72.85,109.78,52.7,93.22,31.92,23.21,28.2
