"Date","AMD","JNPR","IR","IP","KBH","HRB","ADI","MMM","KLAC","AVP","A","CSCO","FDX","CB","NEM"
"06/06/2016",4.47,23.32,65.9,43.12,14.17,21.59,57.09,170.08,72.74,4.35,45.86,29.1,163.27,126.8,35.43
"07/06/2016",4.51,23.47,65.84,43.91,14.52,21.52,57.79,170.91,72.96,4.37,45.75,29.07,164.83,126.4,34.95
"08/06/2016",4.46,23.57,65.84,44.11,14.67,21.01,57.78,171.42,73.18,4.33,46.15,29.14,164.75,126.92,35.38
"09/06/2016",4.52,23.45,65.69,43.59,14.56,21.54,57.56,170.13,73.41,4.2,46.09,29.14,164.11,126.5,35.9
"10/06/2016",4.32,22.95,64.49,43.18,14.17,24.23,56.96,168.56,72.67,4.15,45.36,29.03,160.87,125.8,35.79
"13/06/2016",4.4,23.02,63.55,41.98,13.86,23.75,56.87,167.13,72.51,4.02,44.92,28.84,160.43,124.49,35.89
"14/06/2016",4.39,22.94,63.66,41.73,13.81,23.79,57.07,167.61,72.63,3.95,44.91,28.96,159.75,124.38,35.15
"15/06/2016",4.42,22.94,64.32,41.59,14.01,23.68,56.87,167.8,72.91,3.96,44.94,28.65,159.66,124.25,36.24
"16/06/2016",4.75,22.97,64.55,41.73,14.09,23.46,56.9,169.93,72.79,3.94,45.37,28.87,161.87,125.3,35.61
"17/06/2016",5.26,23.19,65.14,41.96,14.27,23.22,55.99,168.94,73.03,4.02,45.36,28.95,162.25,123.93,35.65
"20/06/2016",5.1,23.22,65.97,42.68,14.49,22.76,56.79,171.23,73.65,4.12,46.14,28.8,164.47,124.7,35.33
"21/06/2016",5.45,23.22,65.4,42.45,14.54,22.59,57.06,171.37,73.86,4.17,46.16,28.77,163.95,125.48,34.83
"22/06/2016",5.02,23.01,65.36,42.37,14.86,22.6,56.85,171.23,74.3,4.16,46.03,28.72,156.51,125.54,35.72
"23/06/2016",5.21,24.04,66.29,43.29,15.08,22.85,58.11,174.11,74.85,4.24,46.68,29.22,157.89,128.64,35.39
"24/06/2016",4.88,22.45,62.87,41.37,14.82,22.23,55.04,169.12,72.55,3.85,44.12,27.75,150.57,123.94,37.19
"27/06/2016",4.72,21.24,59.18,39.64,14.11,21.73,52.55,167.19,71.27,3.53,42.26,27.31,146.13,121.83,37.69
"28/06/2016",5.12,21.51,60.31,40.26,14.6,22.32,54.31,169.59,71.99,3.63,43.11,27.79,148.1,125.22,37.17
"29/06/2016",5.13,22.07,61.84,41.17,15.06,22.77,55.62,171.52,72.08,3.81,43.76,28.26,150.26,127.76,37.69
"30/06/2016",5.14,22.49,63.68,42.38,15.21,23,56.64,175.12,73.25,3.78,44.36,28.69,151.78,130.71,39.12
"01/07/2016",5.07,22.35,64.01,42.71,15.46,23.38,56.63,175.54,72.5,3.96,44.6,28.8,153.84,130.32,40.34
"05/07/2016",4.96,22.07,63.08,41.76,15.19,23.09,55.36,175.63,72.11,3.75,43.75,28.33,152.17,128.98,40.38
"06/07/2016",5.04,21.92,64.06,41.96,15.43,23.39,55.46,175.16,72.26,3.73,44.47,28.72,151.45,129.34,41.42
"07/07/2016",5.02,21.95,64.52,41.9,15.48,23.5,55.95,174.87,72.24,3.74,44.42,28.74,152.6,128.63,40.96
"08/07/2016",5.1,22.66,65.74,42.75,16.11,23.59,57.74,177.12,73.75,3.93,45.48,29.26,156.22,130.24,41.14
"11/07/2016",5.01,22.86,65.88,43.03,16.13,23.56,58.25,178.01,74.38,3.98,45.4,29.43,157.11,129.95,41.06
"12/07/2016",5.14,23.1,66.94,44.17,16.34,23.61,58.99,179.16,75.34,4.11,46.53,29.61,159.95,129.64,39.96
"13/07/2016",5.09,23.05,67.52,44.24,16.42,23.65,59.52,179.21,75.55,4.04,46.41,29.75,160.42,129.5,40.88
"14/07/2016",5.17,23.09,68.01,44.05,16.33,23.8,60.02,180.9,75.22,4.08,46.8,29.76,161.5,129.9,41.62
"15/07/2016",5.14,23.08,67.94,45.47,16.43,24.27,60.15,181.4,75.13,4.08,46.67,29.82,160.59,129.57,41.33
"18/07/2016",5.51,23.15,67.13,45.53,16.36,23.91,60.43,181.11,75.93,4.09,46.8,29.91,160.76,129.29,41.63
"19/07/2016",5.41,23.4,67.11,44.97,16.29,23.85,60.27,181.24,75.95,3.94,46.98,29.92,159.68,128.83,41.39
"20/07/2016",5.41,23.51,67.53,45.01,16.51,24.03,60.69,181.42,76.67,3.97,47.01,30.63,160.07,128.29,39.29
"21/07/2016",5.22,23.4,67.01,44.88,16.42,23.8,59.95,180.26,75.74,3.8,46.67,30.58,158.41,127.6,40.52
"22/07/2016",5.84,23.77,67.72,45.12,16.36,23.91,60.4,180.44,76.06,3.81,46.58,30.71,160.77,128.49,41.27
"25/07/2016",6.7,24.06,67.86,45.12,16.35,23.91,60.53,179.63,76.49,3.82,46.14,30.79,160.23,127.94,40.13
"26/07/2016",6.98,24.22,68.17,45.68,16.54,24.08,62.873,177.66,76.99,3.89,46.95,30.88,161.5,128.22,41.13
"27/07/2016",6.85,22.57,65.62,45.59,16.46,24.12,63.33,178.27,77,3.9,47.26,30.76,160.91,127.18,42.32
"28/07/2016",6.82,22.62,66.46,45.73,16.62,24.05,64.22,177.98,77.45,3.88,47.51,30.52,161.45,126.47,42.67
"29/07/2016",6.86,22.69,66.26,45.81,15.7,23.79,63.83,178.36,75.71,4.07,48.11,30.53,161.9,125.26,44
"01/08/2016",6.64,22.6,66.37,45.5,15.72,23.92,63.98,178.29,76.58,4.16,47.87,30.73,161.66,125.27,44.16
"02/08/2016",6.26,22.23,66.31,45.39,15.41,23.38,62.84,178.36,75.72,4.76,47.18,30.62,159.18,125.03,45.86
"03/08/2016",6.3,22.6,67.34,45.74,15.57,23.58,62.87,178.38,76.09,5.08,47.09,30.72,160.61,125.47,45.02
"04/08/2016",6.47,22.55,67.79,45.82,15.59,23.85,63.34,177.81,76.8,5.06,46.83,30.8,159.82,125.45,44.91
"05/08/2016",6.61,23.05,68.35,45.98,15.73,23.8,63.69,178.57,77.63,5.1,47.49,31.04,162.91,127,44.43
"08/08/2016",6.68,23.19,67.77,46.18,15.64,23.74,63.44,178.58,77.02,5.15,47.23,31.01,163.7,127.09,44.65
"09/08/2016",6.6,23.08,68.16,46.06,15.73,23.77,63.82,178.39,77.41,5.16,47.45,30.94,164.33,126.82,45
"10/08/2016",6.49,23.01,67.82,46.79,15.51,23.88,63.79,178.82,69.47,5.17,47.51,30.85,164.65,126.22,45.57
"11/08/2016",6.58,23.3,68.34,46.93,15.63,24.04,64.14,181,67.51,5.22,48.13,30.95,165.79,126.59,45.43
"12/08/2016",6.73,23.27,68,46.5,15.32,24.56,64.24,180.27,68.28,5.43,48.14,30.87,165.5,126.33,45.17
"15/08/2016",6.95,23.97,68.3,46.32,15.62,24.31,65.27,180.56,69.44,5.54,48.44,31.19,166.4,126.35,44.92
"16/08/2016",6.78,23.36,67.39,46.66,15.55,24.39,64.88,179.25,69.19,5.54,48.28,31.12,166.73,126.07,44.29
"17/08/2016",6.68,23.11,67.26,47.31,15.27,24.47,64.2,179.87,69.64,5.37,48.43,30.72,166.45,126.09,44
"18/08/2016",7.04,23.11,67.27,47.61,15.26,23.95,64.13,179.18,69.73,5.54,46.72,30.48,167.19,127.26,44.43
"19/08/2016",7.62,23.37,67.44,47.46,15.29,24.05,64.14,179.61,70.95,5.6,47.62,30.52,168.63,126.48,44.17
"22/08/2016",7.58,23.27,67.21,46.56,15.38,24.23,63.84,179.07,70.52,5.57,47.58,30.63,167.89,126.32,43.32
"23/08/2016",7.67,23.45,67.89,46.96,16.13,24.51,63.8,179.77,68.05,5.61,47.82,30.98,168.59,125.38,43.15
"24/08/2016",7.43,23.37,67.55,46.56,15.88,24.56,62.7,179.41,67.17,5.6,46.7,31.06,168.23,125.26,39.85
"25/08/2016",7.465,23.4,67.79,48.39,15.92,24.47,62.72,179.58,67.3,5.7,47.26,31.29,165.53,126.06,40.16
